x,y,f
0.380208,0.213542,-4.712382
0.390625,0.213542,-4.755837
0.401042,0.213542,-4.799292
0.411458,0.213542,-4.842747
0.421875,0.213542,-4.886202
0.432292,0.213542,-4.929657
0.442708,0.213542,-4.719419
0.453125,0.213542,-4.255490
0.463542,0.213542,-3.791561
0.473958,0.213542,-3.471712
0.484375,0.213542,-3.295943
0.494792,0.213542,-3.120175
0.505208,0.213542,-3.030451
0.515625,0.213542,-3.026772
0.526042,0.213542,-3.023093
0.536458,0.213542,-3.019414
0.546875,0.213542,-3.015735
0.557292,0.213542,-3.012056
0.567708,0.213542,-3.008378
0.578125,0.213542,-3.004699
0.588542,0.213542,-3.001020
0.598958,0.213542,-2.997341
0.609375,0.213542,-2.993662
0.619792,0.213542,-2.989983
0.630208,0.213542,-2.986304
0.640625,0.213542,-2.982625
0.651042,0.213542,-2.978946
0.661458,0.213542,-2.975267
0.671875,0.213542,-2.971589
0.682292,0.213542,-2.967910
0.692708,0.213542,-2.964231
0.703125,0.213542,-2.960552
0.713542,0.213542,-2.956873
0.723958,0.213542,-2.953194
0.734375,0.213542,-2.949515
0.744792,0.213542,-2.945836
0.755208,0.213542,-2.942157
0.765625,0.213542,-2.938478
0.776042,0.213542,-2.934800
0.786458,0.213542,-2.931121
0.796875,0.213542,-2.927442
0.807292,0.213542,-2.923763
0.817708,0.213542,-2.920084
0.828125,0.213542,-2.916405
0.838542,0.213542,-2.912726
0.848958,0.213542,-2.909047
0.859375,0.213542,-2.905368
0.869792,0.213542,-2.901689
0.880208,0.213542,-2.898011
0.890625,0.213542,-2.894332
0.901042,0.213542,-2.890653
0.911458,0.213542,-2.886974
0.921875,0.213542,-2.883295
0.932292,0.213542,-2.879616
0.942708,0.213542,-2.875937
0.953125,0.213542,-2.872258
0.963542,0.213542,-2.868579
0.973958,0.213542,-2.864900
0.984375,0.213542,-2.861222
0.994792,0.213542,-2.857543
0.005208,0.223958,-7.120999
0.015625,0.223958,-7.018836
0.026042,0.223958,-6.916674
0.036458,0.223958,-6.743123
0.046875,0.223958,-6.498185
0.057292,0.223958,-6.253247
0.067708,0.223958,-6.027505
0.078125,0.223958,-5.820959
0.088542,0.223958,-5.614413
0.098958,0.223958,-5.404183
0.109375,0.223958,-5.190270
0.119792,0.223958,-4.976356
0.130208,0.223958,-4.881514
0.140625,0.223958,-4.905745
0.151042,0.223958,-4.929975
0.161458,0.223958,-4.954205
0.171875,0.223958,-4.978436
0.182292,0.223958,-5.002666
0.192708,0.223958,-4.993842
0.203125,0.223958,-4.951964
0.213542,0.223958,-4.910085
0.223958,0.223958,-4.868207
0.234375,0.223958,-4.826328
0.244792,0.223958,-4.784450
0.255208,0.223958,-4.764288
0.265625,0.223958,-4.765845
0.276042,0.223958,-4.767401
0.286458,0.223958,-4.768957
0.296875,0.223958,-4.770513
0.307292,0.223958,-4.772069
0.317708,0.223958,-4.773625
0.328125,0.223958,-4.775181
0.338542,0.223958,-4.776737
0.348958,0.223958,-4.778294
0.359375,0.223958,-4.779850
0.369792,0.223958,-4.781406
0.380208,0.223958,-4.726476
0.390625,0.223958,-4.615060
0.401042,0.223958,-4.503644
0.411458,0.223958,-4.550641
0.421875,0.223958,-4.756049
0.432292,0.223958,-4.961457
0.442708,0.223958,-4.846679
0.453125,0.223958,-4.411715
0.463542,0.223958,-3.976751
0.473958,0.223958,-3.685867
0.484375,0.223958,-3.539064
0.494792,0.223958,-3.392261
0.505208,0.223958,-3.314412
0.515625,0.223958,-3.305517
0.526042,0.223958,-3.296621
0.536458,0.223958,-3.287726
0.546875,0.223958,-3.278830
0.557292,0.223958,-3.269935
0.567708,0.223958,-3.261040
0.578125,0.223958,-3.252144
0.588542,0.223958,-3.243249
0.598958,0.223958,-3.234353
0.609375,0.223958,-3.225458
0.619792,0.223958,-3.216562
0.630208,0.223958,-3.207667
0.640625,0.223958,-3.198772
0.651042,0.223958,-3.189876
0.661458,0.223958,-3.180981
0.671875,0.223958,-3.172085
0.682292,0.223958,-3.163190
0.692708,0.223958,-3.154295
0.703125,0.223958,-3.145399
0.713542,0.223958,-3.136504
0.723958,0.223958,-3.127608
0.734375,0.223958,-3.118713
0.744792,0.223958,-3.109817
0.755208,0.223958,-3.100922
0.765625,0.223958,-3.092027
0.776042,0.223958,-3.083131
0.786458,0.223958,-3.074236
0.796875,0.223958,-3.065340
0.807292,0.223958,-3.056445
0.817708,0.223958,-3.047550
0.828125,0.223958,-3.038654
0.838542,0.223958,-3.029759
0.848958,0.223958,-3.020863
0.859375,0.223958,-3.011968
0.869792,0.223958,-3.003072
0.880208,0.223958,-2.994177
0.890625,0.223958,-2.985282
0.901042,0.223958,-2.976386
0.911458,0.223958,-2.967491
0.921875,0.223958,-2.958595
0.932292,0.223958,-2.949700
0.942708,0.223958,-2.940805
0.953125,0.223958,-2.931909
0.963542,0.223958,-2.923014
0.973958,0.223958,-2.914118
0.984375,0.223958,-2.905223
0.994792,0.223958,-2.896327
0.005208,0.234375,-7.190971
0.015625,0.234375,-7.108899
0.026042,0.234375,-7.026827
0.036458,0.234375,-6.852972
0.046875,0.234375,-6.587332
0.057292,0.234375,-6.321692
0.067708,0.234375,-6.080731
0.078125,0.234375,-5.864451
0.088542,0.234375,-5.648170
0.098958,0.234375,-5.427152
0.109375,0.234375,-5.201399
0.119792,0.234375,-4.975645
0.130208,0.234375,-4.873439
0.140625,0.234375,-4.894782
0.151042,0.234375,-4.916124
0.161458,0.234375,-4.937467
0.171875,0.234375,-4.958810
0.182292,0.234375,-4.980152
0.192708,0.234375,-4.984302
0.203125,0.234375,-4.971260
0.213542,0.234375,-4.958217
0.223958,0.234375,-4.945175
0.234375,0.234375,-4.932132
0.244792,0.234375,-4.919090
0.255208,0.234375,-4.917132
0.265625,0.234375,-4.926260
0.276042,0.234375,-4.935388
0.286458,0.234375,-4.944516
0.296875,0.234375,-4.953644
0.307292,0.234375,-4.962772
0.317708,0.234375,-4.971900
0.328125,0.234375,-4.981028
0.338542,0.234375,-4.990156
0.348958,0.234375,-4.999284
0.359375,0.234375,-5.008412
0.369792,0.234375,-5.017540
0.380208,0.234375,-4.797389
0.390625,0.234375,-4.347959
0.401042,0.234375,-3.898528
0.411458,0.234375,-3.924334
0.421875,0.234375,-4.425376
0.432292,0.234375,-4.926417
0.442708,0.234375,-5.002755
0.453125,0.234375,-4.654388
0.463542,0.234375,-4.306022
0.473958,0.234375,-4.044104
0.484375,0.234375,-3.868634
0.494792,0.234375,-3.693164
0.505208,0.234375,-3.598373
0.515625,0.234375,-3.584261
0.526042,0.234375,-3.570149
0.536458,0.234375,-3.556037
0.546875,0.234375,-3.541925
0.557292,0.234375,-3.527813
0.567708,0.234375,-3.513701
0.578125,0.234375,-3.499589
0.588542,0.234375,-3.485478
0.598958,0.234375,-3.471366
0.609375,0.234375,-3.457254
0.619792,0.234375,-3.443142
0.630208,0.234375,-3.429030
0.640625,0.234375,-3.414918
0.651042,0.234375,-3.400806
0.661458,0.234375,-3.386694
0.671875,0.234375,-3.372582
0.682292,0.234375,-3.358470
0.692708,0.234375,-3.344358
0.703125,0.234375,-3.330246
0.713542,0.234375,-3.316134
0.723958,0.234375,-3.302022
0.734375,0.234375,-3.287911
0.744792,0.234375,-3.273799
0.755208,0.234375,-3.259687
0.765625,0.234375,-3.245575
0.776042,0.234375,-3.231463
0.786458,0.234375,-3.217351
0.796875,0.234375,-3.203239
0.807292,0.234375,-3.189127
0.817708,0.234375,-3.175015
0.828125,0.234375,-3.160903
0.838542,0.234375,-3.146791
0.848958,0.234375,-3.132679
0.859375,0.234375,-3.118567
0.869792,0.234375,-3.104455
0.880208,0.234375,-3.090343
0.890625,0.234375,-3.076232
0.901042,0.234375,-3.062120
0.911458,0.234375,-3.048008
0.921875,0.234375,-3.033896
0.932292,0.234375,-3.019784
0.942708,0.234375,-3.005672
0.953125,0.234375,-2.991560
0.963542,0.234375,-2.977448
0.973958,0.234375,-2.963336
0.984375,0.234375,-2.949224
0.994792,0.234375,-2.935112
0.005208,0.244792,-7.260942
0.015625,0.244792,-7.198962
0.026042,0.244792,-7.136981
0.036458,0.244792,-6.962820
0.046875,0.244792,-6.676478
0.057292,0.244792,-6.390136
0.067708,0.244792,-6.133958
0.078125,0.244792,-5.907942
0.088542,0.244792,-5.681926
0.098958,0.244792,-5.450121
0.109375,0.244792,-5.212528
0.119792,0.244792,-4.974934
0.130208,0.244792,-4.865364
0.140625,0.244792,-4.883819
0.151042,0.244792,-4.902274
0.161458,0.244792,-4.920729
0.171875,0.244792,-4.939184
0.182292,0.244792,-4.957638
0.192708,0.244792,-4.974763
0.203125,0.244792,-4.990556
0.213542,0.244792,-5.006349
0.223958,0.244792,-5.022143
0.234375,0.244792,-5.037936
0.244792,0.244792,-5.053730
0.255208,0.244792,-5.069976
0.265625,0.244792,-5.086676
0.276042,0.244792,-5.103376
0.286458,0.244792,-5.120076
0.296875,0.244792,-5.136776
0.307292,0.244792,-5.153475
0.317708,0.244792,-5.170175
0.328125,0.244792,-5.186875
0.338542,0.244792,-5.203575
0.348958,0.244792,-5.220275
0.359375,0.244792,-5.236974
0.369792,0.244792,-5.253674
0.380208,0.244792,-5.185126
0.390625,0.244792,-5.031329
0.401042,0.244792,-4.877532
0.411458,0.244792,-4.882147
0.421875,0.244792,-5.045175
0.432292,0.244792,-5.208202
0.442708,0.244792,-5.158831
0.453125,0.244792,-4.897062
0.463542,0.244792,-4.635293
0.473958,0.244792,-4.402340
0.484375,0.244792,-4.198203
0.494792,0.244792,-3.994067
0.505208,0.244792,-3.882334
0.515625,0.244792,-3.863006
0.526042,0.244792,-3.843677
0.536458,0.244792,-3.824349
0.546875,0.244792,-3.805020
0.557292,0.244792,-3.785692
0.567708,0.244792,-3.766363
0.578125,0.244792,-3.747035
0.588542,0.244792,-3.727706
0.598958,0.244792,-3.708378
0.609375,0.244792,-3.689050
0.619792,0.244792,-3.669721
0.630208,0.244792,-3.650393
0.640625,0.244792,-3.631064
0.651042,0.244792,-3.611736
0.661458,0.244792,-3.592407
0.671875,0.244792,-3.573079
0.682292,0.244792,-3.553750
0.692708,0.244792,-3.534422
0.703125,0.244792,-3.515094
0.713542,0.244792,-3.495765
0.723958,0.244792,-3.476437
0.734375,0.244792,-3.457108
0.744792,0.244792,-3.437780
0.755208,0.244792,-3.418451
0.765625,0.244792,-3.399123
0.776042,0.244792,-3.379794
0.786458,0.244792,-3.360466
0.796875,0.244792,-3.341138
0.807292,0.244792,-3.321809
0.817708,0.244792,-3.302481
0.828125,0.244792,-3.283152
0.838542,0.244792,-3.263824
0.848958,0.244792,-3.244495
0.859375,0.244792,-3.225167
0.869792,0.244792,-3.205838
0.880208,0.244792,-3.186510
0.890625,0.244792,-3.167181
0.901042,0.244792,-3.147853
0.911458,0.244792,-3.128525
0.921875,0.244792,-3.109196
0.932292,0.244792,-3.089868
0.942708,0.244792,-3.070539
0.953125,0.244792,-3.051211
0.963542,0.244792,-3.031882
0.973958,0.244792,-3.012554
0.984375,0.244792,-2.993225
0.994792,0.244792,-2.973897
0.005208,0.255208,-7.270574
0.015625,0.255208,-7.216079
0.026042,0.255208,-7.161584
0.036458,0.255208,-6.987807
0.046875,0.255208,-6.694748
0.057292,0.255208,-6.401689
0.067708,0.255208,-6.141170
0.078125,0.255208,-5.913190
0.088542,0.255208,-5.685211
0.098958,0.255208,-5.451169
0.109375,0.255208,-5.211066
0.119792,0.255208,-4.970962
0.130208,0.255208,-4.859313
0.140625,0.255208,-4.876119
0.151042,0.255208,-4.892924
0.161458,0.255208,-4.909730
0.171875,0.255208,-4.926535
0.182292,0.255208,-4.943341
0.192708,0.255208,-4.967060
0.203125,0.255208,-4.997691
0.213542,0.255208,-5.028323
0.223958,0.255208,-5.058955
0.234375,0.255208,-5.089587
0.244792,0.255208,-5.120219
0.255208,0.255208,-5.142893
0.265625,0.255208,-5.157609
0.276042,0.255208,-5.172325
0.286458,0.255208,-5.187041
0.296875,0.255208,-5.201758
0.307292,0.255208,-5.216474
0.317708,0.255208,-5.231190
0.328125,0.255208,-5.245906
0.338542,0.255208,-5.260622
0.348958,0.255208,-5.275338
0.359375,0.255208,-5.290054
0.369792,0.255208,-5.304771
0.380208,0.255208,-5.272416
0.390625,0.255208,-5.192990
0.401042,0.255208,-5.113564
0.411458,0.255208,-5.118986
0.421875,0.255208,-5.209255
0.432292,0.255208,-5.299525
0.442708,0.255208,-5.237252
0.453125,0.255208,-5.022437
0.463542,0.255208,-4.807621
0.473958,0.255208,-4.592805
0.484375,0.255208,-4.377989
0.494792,0.255208,-4.163174
0.505208,0.255208,-4.044924
0.515625,0.255208,-4.023240
0.526042,0.255208,-4.001556
0.536458,0.255208,-3.979872
0.546875,0.255208,-3.958188
0.557292,0.255208,-3.936504
0.567708,0.255208,-3.914820
0.578125,0.255208,-3.893136
0.588542,0.255208,-3.871452
0.598958,0.255208,-3.849768
0.609375,0.255208,-3.828084
0.619792,0.255208,-3.806400
0.630208,0.255208,-3.784716
0.640625,0.255208,-3.763032
0.651042,0.255208,-3.741348
0.661458,0.255208,-3.719664
0.671875,0.255208,-3.697980
0.682292,0.255208,-3.676296
0.692708,0.255208,-3.654612
0.703125,0.255208,-3.632928
0.713542,0.255208,-3.611244
0.723958,0.255208,-3.589560
0.734375,0.255208,-3.567876
0.744792,0.255208,-3.546193
0.755208,0.255208,-3.524525
0.765625,0.255208,-3.502873
0.776042,0.255208,-3.481221
0.786458,0.255208,-3.459569
0.796875,0.255208,-3.437917
0.807292,0.255208,-3.416266
0.817708,0.255208,-3.394614
0.828125,0.255208,-3.372962
0.838542,0.255208,-3.351310
0.848958,0.255208,-3.329658
0.859375,0.255208,-3.308006
0.869792,0.255208,-3.286355
0.880208,0.255208,-3.264703
0.890625,0.255208,-3.243051
0.901042,0.255208,-3.221399
0.911458,0.255208,-3.199747
0.921875,0.255208,-3.178096
0.932292,0.255208,-3.156444
0.942708,0.255208,-3.134792
0.953125,0.255208,-3.113140
0.963542,0.255208,-3.091488
0.973958,0.255208,-3.069836
0.984375,0.255208,-3.048185
0.994792,0.255208,-3.026533
0.005208,0.265625,-7.219867
0.015625,0.265625,-7.160252
0.026042,0.265625,-7.100637
0.036458,0.265625,-6.927934
0.046875,0.265625,-6.642142
0.057292,0.265625,-6.356351
0.067708,0.265625,-6.102368
0.078125,0.265625,-5.880195
0.088542,0.265625,-5.658022
0.098958,0.265625,-5.430295
0.109375,0.265625,-5.197013
0.119792,0.265625,-4.963731
0.130208,0.265625,-4.855287
0.140625,0.265625,-4.871682
0.151042,0.265625,-4.888076
0.161458,0.265625,-4.904471
0.171875,0.265625,-4.920865
0.182292,0.265625,-4.937260
0.192708,0.265625,-4.961193
0.203125,0.265625,-4.992666
0.213542,0.265625,-5.024139
0.223958,0.265625,-5.055612
0.234375,0.265625,-5.087084
0.244792,0.265625,-5.118557
0.255208,0.265625,-5.135882
0.265625,0.265625,-5.139059
0.276042,0.265625,-5.142236
0.286458,0.265625,-5.145413
0.296875,0.265625,-5.148590
0.307292,0.265625,-5.151767
0.317708,0.265625,-5.154944
0.328125,0.265625,-5.158121
0.338542,0.265625,-5.161298
0.348958,0.265625,-5.164475
0.359375,0.265625,-5.167652
0.369792,0.265625,-5.170829
0.380208,0.265625,-5.059259
0.390625,0.265625,-4.832941
0.401042,0.265625,-4.606624
0.411458,0.265625,-4.634849
0.421875,0.265625,-4.917619
0.432292,0.265625,-5.200388
0.442708,0.265625,-5.238019
0.453125,0.265625,-5.030512
0.463542,0.265625,-4.823006
0.473958,0.265625,-4.615499
0.484375,0.265625,-4.407992
0.494792,0.265625,-4.200485
0.505208,0.265625,-4.086143
0.515625,0.265625,-4.064964
0.526042,0.265625,-4.043786
0.536458,0.265625,-4.022607
0.546875,0.265625,-4.001429
0.557292,0.265625,-3.980250
0.567708,0.265625,-3.959072
0.578125,0.265625,-3.937893
0.588542,0.265625,-3.916715
0.598958,0.265625,-3.895536
0.609375,0.265625,-3.874358
0.619792,0.265625,-3.853179
0.630208,0.265625,-3.832001
0.640625,0.265625,-3.810822
0.651042,0.265625,-3.789644
0.661458,0.265625,-3.768465
0.671875,0.265625,-3.747286
0.682292,0.265625,-3.726108
0.692708,0.265625,-3.704929
0.703125,0.265625,-3.683751
0.713542,0.265625,-3.662572
0.723958,0.265625,-3.641394
0.734375,0.265625,-3.620215
0.744792,0.265625,-3.599037
0.755208,0.265625,-3.577907
0.765625,0.265625,-3.556825
0.776042,0.265625,-3.535743
0.786458,0.265625,-3.514660
0.796875,0.265625,-3.493578
0.807292,0.265625,-3.472496
0.817708,0.265625,-3.451414
0.828125,0.265625,-3.430332
0.838542,0.265625,-3.409250
0.848958,0.265625,-3.388168
0.859375,0.265625,-3.367086
0.869792,0.265625,-3.346004
0.880208,0.265625,-3.324922
0.890625,0.265625,-3.303840
0.901042,0.265625,-3.282758
0.911458,0.265625,-3.261676
0.921875,0.265625,-3.240594
0.932292,0.265625,-3.219512
0.942708,0.265625,-3.198430
0.953125,0.265625,-3.177348
0.963542,0.265625,-3.156266
0.973958,0.265625,-3.135184
0.984375,0.265625,-3.114102
0.994792,0.265625,-3.093020
0.005208,0.276042,-7.169161
0.015625,0.276042,-7.104425
0.026042,0.276042,-7.039690
0.036458,0.276042,-6.868060
0.046875,0.276042,-6.589536
0.057292,0.276042,-6.311012
0.067708,0.276042,-6.063567
0.078125,0.276042,-5.847201
0.088542,0.276042,-5.630834
0.098958,0.276042,-5.409421
0.109375,0.276042,-5.182960
0.119792,0.276042,-4.956499
0.130208,0.276042,-4.851261
0.140625,0.276042,-4.867244
0.151042,0.276042,-4.883228
0.161458,0.276042,-4.899211
0.171875,0.276042,-4.915195
0.182292,0.276042,-4.931179
0.192708,0.276042,-4.955327
0.203125,0.276042,-4.987641
0.213542,0.276042,-5.019955
0.223958,0.276042,-5.052268
0.234375,0.276042,-5.084582
0.244792,0.276042,-5.116895
0.255208,0.276042,-5.128871
0.265625,0.276042,-5.120509
0.276042,0.276042,-5.112147
0.286458,0.276042,-5.103785
0.296875,0.276042,-5.095423
0.307292,0.276042,-5.087061
0.317708,0.276042,-5.078699
0.328125,0.276042,-5.070337
0.338542,0.276042,-5.061975
0.348958,0.276042,-5.053612
0.359375,0.276042,-5.045250
0.369792,0.276042,-5.036888
0.380208,0.276042,-4.846103
0.390625,0.276042,-4.472893
0.401042,0.276042,-4.099683
0.411458,0.276042,-4.150713
0.421875,0.276042,-4.625982
0.432292,0.276042,-5.101250
0.442708,0.276042,-5.238786
0.453125,0.276042,-5.038588
0.463542,0.276042,-4.838390
0.473958,0.276042,-4.638193
0.484375,0.276042,-4.437995
0.494792,0.276042,-4.237797
0.505208,0.276042,-4.127362
0.515625,0.276042,-4.106688
0.526042,0.276042,-4.086015
0.536458,0.276042,-4.065342
0.546875,0.276042,-4.044669
0.557292,0.276042,-4.023996
0.567708,0.276042,-4.003323
0.578125,0.276042,-3.982650
0.588542,0.276042,-3.961977
0.598958,0.276042,-3.941304
0.609375,0.276042,-3.920631
0.619792,0.276042,-3.899958
0.630208,0.276042,-3.879285
0.640625,0.276042,-3.858612
0.651042,0.276042,-3.837939
0.661458,0.276042,-3.817266
0.671875,0.276042,-3.796593
0.682292,0.276042,-3.775920
0.692708,0.276042,-3.755247
0.703125,0.276042,-3.734573
0.713542,0.276042,-3.713900
0.723958,0.276042,-3.693227
0.734375,0.276042,-3.672554
0.744792,0.276042,-3.651881
0.755208,0.276042,-3.631289
0.765625,0.276042,-3.610776
0.776042,0.276042,-3.590264
0.786458,0.276042,-3.569752
0.796875,0.276042,-3.549240
0.807292,0.276042,-3.528727
0.817708,0.276042,-3.508215
0.828125,0.276042,-3.487703
0.838542,0.276042,-3.467190
0.848958,0.276042,-3.446678
0.859375,0.276042,-3.426166
0.869792,0.276042,-3.405654
0.880208,0.276042,-3.385141
0.890625,0.276042,-3.364629
0.901042,0.276042,-3.344117
0.911458,0.276042,-3.323605
0.921875,0.276042,-3.303092
0.932292,0.276042,-3.282580
0.942708,0.276042,-3.262068
0.953125,0.276042,-3.241555
0.963542,0.276042,-3.221043
0.973958,0.276042,-3.200531
0.984375,0.276042,-3.180019
0.994792,0.276042,-3.159506
0.005208,0.286458,-7.118454
0.015625,0.286458,-7.048598
0.026042,0.286458,-6.978742
0.036458,0.286458,-6.808186
0.046875,0.286458,-6.536930
0.057292,0.286458,-6.265673
0.067708,0.286458,-6.024765
0.078125,0.286458,-5.814206
0.088542,0.286458,-5.603646
0.098958,0.286458,-5.388547
0.109375,0.286458,-5.168907
0.119792,0.286458,-4.949268
0.130208,0.286458,-4.847234
0.140625,0.286458,-4.862807
0.151042,0.286458,-4.878379
0.161458,0.286458,-4.893952
0.171875,0.286458,-4.909525
0.182292,0.286458,-4.925098
0.192708,0.286458,-4.943446
0.203125,0.286458,-4.964570
0.213542,0.286458,-4.985694
0.223958,0.286458,-5.006818
0.234375,0.286458,-5.027942
0.244792,0.286458,-5.049067
0.255208,0.286458,-5.056461
0.265625,0.286458,-5.050125
0.276042,0.286458,-5.043789
0.286458,0.286458,-5.037454
0.296875,0.286458,-5.031118
0.307292,0.286458,-5.024782
0.317708,0.286458,-5.018446
0.328125,0.286458,-5.012111
0.338542,0.286458,-5.005775
0.348958,0.286458,-4.999439
0.359375,0.286458,-4.993104
0.369792,0.286458,-4.986768
0.380208,0.286458,-4.841728
0.390625,0.286458,-4.557983
0.401042,0.286458,-4.274238
0.411458,0.286458,-4.332971
0.421875,0.286458,-4.734182
0.432292,0.286458,-5.135392
0.442708,0.286458,-5.092516
0.453125,0.286458,-4.605554
0.463542,0.286458,-4.118593
0.473958,0.286458,-3.631631
0.484375,0.286458,-3.144669
0.494792,0.286458,-2.657707
0.505208,0.286458,-2.440918
0.515625,0.286458,-2.494300
0.526042,0.286458,-2.547683
0.536458,0.286458,-2.601066
0.546875,0.286458,-2.654449
0.557292,0.286458,-2.707832
0.567708,0.286458,-2.761215
0.578125,0.286458,-2.814597
0.588542,0.286458,-2.867980
0.598958,0.286458,-2.921363
0.609375,0.286458,-2.974746
0.619792,0.286458,-3.028129
0.630208,0.286458,-3.081511
0.640625,0.286458,-3.134894
0.651042,0.286458,-3.188277
0.661458,0.286458,-3.241660
0.671875,0.286458,-3.295043
0.682292,0.286458,-3.348425
0.692708,0.286458,-3.401808
0.703125,0.286458,-3.455191
0.713542,0.286458,-3.508574
0.723958,0.286458,-3.561957
0.734375,0.286458,-3.615339
0.744792,0.286458,-3.668722
0.755208,0.286458,-3.685426
0.765625,0.286458,-3.665452
0.776042,0.286458,-3.645477
0.786458,0.286458,-3.625502
0.796875,0.286458,-3.605528
0.807292,0.286458,-3.585553
0.817708,0.286458,-3.565578
0.828125,0.286458,-3.545604
0.838542,0.286458,-3.525629
0.848958,0.286458,-3.505654
0.859375,0.286458,-3.485680
0.869792,0.286458,-3.465705
0.880208,0.286458,-3.445730
0.890625,0.286458,-3.425756
0.901042,0.286458,-3.405781
0.911458,0.286458,-3.385806
0.921875,0.286458,-3.365832
0.932292,0.286458,-3.345857
0.942708,0.286458,-3.325882
0.953125,0.286458,-3.305908
0.963542,0.286458,-3.285933
0.973958,0.286458,-3.265959
0.984375,0.286458,-3.245984
0.994792,0.286458,-3.226009
0.005208,0.296875,-7.067747
0.015625,0.296875,-6.992771
0.026042,0.296875,-6.917795
0.036458,0.296875,-6.748312
0.046875,0.296875,-6.484323
0.057292,0.296875,-6.220334
0.067708,0.296875,-5.985963
0.078125,0.296875,-5.781211
0.088542,0.296875,-5.576458
0.098958,0.296875,-5.367673
0.109375,0.296875,-5.154854
0.119792,0.296875,-4.942036
0.130208,0.296875,-4.843208
0.140625,0.296875,-4.858369
0.151042,0.296875,-4.873531
0.161458,0.296875,-4.888693
0.171875,0.296875,-4.903855
0.182292,0.296875,-4.919016
0.192708,0.296875,-4.925550
0.203125,0.296875,-4.923454
0.213542,0.296875,-4.921358
0.223958,0.296875,-4.919262
0.234375,0.296875,-4.917167
0.244792,0.296875,-4.915071
0.255208,0.296875,-4.918651
0.265625,0.296875,-4.927907
0.276042,0.296875,-4.937163
0.286458,0.296875,-4.946419
0.296875,0.296875,-4.955675
0.307292,0.296875,-4.964932
0.317708,0.296875,-4.974188
0.328125,0.296875,-4.983444
0.338542,0.296875,-4.992700
0.348958,0.296875,-5.001956
0.359375,0.296875,-5.011212
0.369792,0.296875,-5.020468
0.380208,0.296875,-5.046135
0.390625,0.296875,-5.088212
0.401042,0.296875,-5.130289
0.411458,0.296875,-5.181624
0.421875,0.296875,-5.242218
0.432292,0.296875,-5.302812
0.442708,0.296875,-5.240320
0.453125,0.296875,-5.054740
0.463542,0.296875,-4.869160
0.473958,0.296875,-4.683580
0.484375,0.296875,-4.498000
0.494792,0.296875,-4.312420
0.505208,0.296875,-4.209847
0.515625,0.296875,-4.190282
0.526042,0.296875,-4.170716
0.536458,0.296875,-4.151150
0.546875,0.296875,-4.131585
0.557292,0.296875,-4.112019
0.567708,0.296875,-4.092453
0.578125,0.296875,-4.072888
0.588542,0.296875,-4.053322
0.598958,0.296875,-4.033756
0.609375,0.296875,-4.014191
0.619792,0.296875,-3.994625
0.630208,0.296875,-3.975059
0.640625,0.296875,-3.955494
0.651042,0.296875,-3.935928
0.661458,0.296875,-3.916362
0.671875,0.296875,-3.896797
0.682292,0.296875,-3.877231
0.692708,0.296875,-3.857665
0.703125,0.296875,-3.838100
0.713542,0.296875,-3.818534
0.723958,0.296875,-3.798968
0.734375,0.296875,-3.779403
0.744792,0.296875,-3.759837
0.755208,0.296875,-3.740320
0.765625,0.296875,-3.720850
0.776042,0.296875,-3.701381
0.786458,0.296875,-3.681912
0.796875,0.296875,-3.662443
0.807292,0.296875,-3.642974
0.817708,0.296875,-3.623504
0.828125,0.296875,-3.604035
0.838542,0.296875,-3.584566
0.848958,0.296875,-3.565097
0.859375,0.296875,-3.545628
0.869792,0.296875,-3.526158
0.880208,0.296875,-3.506689
0.890625,0.296875,-3.487220
0.901042,0.296875,-3.467751
0.911458,0.296875,-3.448282
0.921875,0.296875,-3.428813
0.932292,0.296875,-3.409343
0.942708,0.296875,-3.389874
0.953125,0.296875,-3.370405
0.963542,0.296875,-3.350936
0.973958,0.296875,-3.331467
0.984375,0.296875,-3.311997
0.994792,0.296875,-3.292528
0.005208,0.307292,-7.017040
0.015625,0.307292,-6.936944
0.026042,0.307292,-6.856847
0.036458,0.307292,-6.688438
0.046875,0.307292,-6.431717
0.057292,0.307292,-6.174995
0.067708,0.307292,-5.947162
0.078125,0.307292,-5.748216
0.088542,0.307292,-5.549270
0.098958,0.307292,-5.346799
0.109375,0.307292,-5.140802
0.119792,0.307292,-4.934804
0.130208,0.307292,-4.839181
0.140625,0.307292,-4.853932
0.151042,0.307292,-4.868683
0.161458,0.307292,-4.883434
0.171875,0.307292,-4.898185
0.182292,0.307292,-4.912935
0.192708,0.307292,-4.907653
0.203125,0.307292,-4.882337
0.213542,0.307292,-4.857022
0.223958,0.307292,-4.831706
0.234375,0.307292,-4.806391
0.244792,0.307292,-4.781075
0.255208,0.307292,-4.786810
0.265625,0.307292,-4.823596
0.276042,0.307292,-4.860382
0.286458,0.307292,-4.897168
0.296875,0.307292,-4.933954
0.307292,0.307292,-4.970740
0.317708,0.307292,-5.007526
0.328125,0.307292,-5.044312
0.338542,0.307292,-5.081098
0.348958,0.307292,-5.117884
0.359375,0.307292,-5.154670
0.369792,0.307292,-5.191456
0.380208,0.307292,-5.218337
0.390625,0.307292,-5.235313
0.401042,0.307292,-5.252289
0.411458,0.307292,-5.272351
0.421875,0.307292,-5.295499
0.432292,0.307292,-5.318648
0.442708,0.307292,-5.241086
0.453125,0.307292,-5.062815
0.463542,0.307292,-4.884544
0.473958,0.307292,-4.706274
