x,y,f
0.817708,0.244792,0.898057
0.828125,0.244792,0.867712
0.838542,0.244792,0.837367
0.848958,0.244792,0.807021
0.859375,0.244792,0.776676
0.869792,0.244792,0.746330
0.880208,0.244792,0.715985
0.890625,0.244792,0.685639
0.901042,0.244792,0.655294
0.911458,0.244792,0.624948
0.921875,0.244792,0.594603
0.932292,0.244792,0.564258
0.942708,0.244792,0.533912
0.953125,0.244792,0.503567
0.963542,0.244792,0.473221
0.973958,0.244792,0.442876
0.984375,0.244792,0.412530
0.994792,0.244792,0.382185
0.005208,0.255208,-3.400599
0.015625,0.255208,-3.188347
0.026042,0.255208,-2.976094
0.036458,0.255208,-2.763842
0.046875,0.255208,-2.551590
0.057292,0.255208,-2.339337
0.067708,0.255208,-2.127085
0.078125,0.255208,-1.914833
0.088542,0.255208,-1.702580
0.098958,0.255208,-1.490328
0.109375,0.255208,-1.278076
0.119792,0.255208,-1.065823
0.130208,0.255208,-0.853571
0.140625,0.255208,-0.641319
0.151042,0.255208,-0.429066
0.161458,0.255208,-0.216814
0.171875,0.255208,-0.004562
0.182292,0.255208,0.207691
0.192708,0.255208,0.419943
0.203125,0.255208,0.632195
0.213542,0.255208,0.844447
0.223958,0.255208,1.056700
0.234375,0.255208,1.268952
0.244792,0.255208,1.481204
0.255208,0.255208,1.594211
0.265625,0.255208,1.607971
0.276042,0.255208,1.621731
0.286458,0.255208,1.635491
0.296875,0.255208,1.649251
0.307292,0.255208,1.663011
0.317708,0.255208,1.676772
0.328125,0.255208,1.690532
0.338542,0.255208,1.704292
0.348958,0.255208,1.718052
0.359375,0.255208,1.731812
0.369792,0.255208,1.745572
0.380208,0.255208,1.755961
0.390625,0.255208,1.762980
0.401042,0.255208,1.769998
0.411458,0.255208,1.777016
0.421875,0.255208,1.784034
0.432292,0.255208,1.791052
0.442708,0.255208,1.798071
0.453125,0.255208,1.805089
0.463542,0.255208,1.812107
0.473958,0.255208,1.819125
0.484375,0.255208,1.826143
0.494792,0.255208,1.833161
0.505208,0.255208,1.822610
0.515625,0.255208,1.794488
0.526042,0.255208,1.766366
0.536458,0.255208,1.738245
0.546875,0.255208,1.710123
0.557292,0.255208,1.682001
0.567708,0.255208,1.653880
0.578125,0.255208,1.625758
0.588542,0.255208,1.597636
0.598958,0.255208,1.569514
0.609375,0.255208,1.541393
0.619792,0.255208,1.513271
0.630208,0.255208,1.485149
0.640625,0.255208,1.457028
0.651042,0.255208,1.428906
0.661458,0.255208,1.400784
0.671875,0.255208,1.372663
0.682292,0.255208,1.344541
0.692708,0.255208,1.316419
0.703125,0.255208,1.288298
0.713542,0.255208,1.260176
0.723958,0.255208,1.232054
0.734375,0.255208,1.203933
0.744792,0.255208,1.175811
0.755208,0.255208,1.147689
0.765625,0.255208,1.119567
0.776042,0.255208,1.091446
0.786458,0.255208,1.063324
0.796875,0.255208,1.035202
0.807292,0.255208,1.007081
0.817708,0.255208,0.978959
0.828125,0.255208,0.950837
0.838542,0.255208,0.922716
0.848958,0.255208,0.894594
0.859375,0.255208,0.866472
0.869792,0.255208,0.838351
0.880208,0.255208,0.810229
0.890625,0.255208,0.782107
0.901042,0.255208,0.753986
0.911458,0.255208,0.725864
0.921875,0.255208,0.697742
0.932292,0.255208,0.669620
0.942708,0.255208,0.641499
0.953125,0.255208,0.613377
0.963542,0.255208,0.585255
0.973958,0.255208,0.557134
0.984375,0.255208,0.529012
0.994792,0.255208,0.500890
0.005208,0.265625,-2.801978
0.015625,0.265625,-2.619790
0.026042,0.265625,-2.437602
0.036458,0.265625,-2.255414
0.046875,0.265625,-2.073226
0.057292,0.265625,-1.891038
0.067708,0.265625,-1.708850
0.078125,0.265625,-1.526662
0.088542,0.265625,-1.344474
0.098958,0.265625,-1.162286
0.109375,0.265625,-0.980098
0.119792,0.265625,-0.797910
0.130208,0.265625,-0.615722
0.140625,0.265625,-0.433534
0.151042,0.265625,-0.251346
0.161458,0.265625,-0.069158
0.171875,0.265625,0.113030
0.182292,0.265625,0.295217
0.192708,0.265625,0.477405
0.203125,0.265625,0.659593
0.213542,0.265625,0.841781
0.223958,0.265625,1.023969
0.234375,0.265625,1.206157
0.244792,0.265625,1.388345
0.255208,0.265625,1.492467
0.265625,0.265625,1.518522
0.276042,0.265625,1.544577
0.286458,0.265625,1.570632
0.296875,0.265625,1.596687
0.307292,0.265625,1.622742
0.317708,0.265625,1.648797
0.328125,0.265625,1.674852
0.338542,0.265625,1.700907
0.348958,0.265625,1.726962
0.359375,0.265625,1.753017
0.369792,0.265625,1.779072
0.380208,0.265625,1.795014
0.390625,0.265625,1.800843
0.401042,0.265625,1.806672
0.411458,0.265625,1.812501
0.421875,0.265625,1.818330
0.432292,0.265625,1.824159
0.442708,0.265625,1.829989
0.453125,0.265625,1.835818
0.463542,0.265625,1.841647
0.473958,0.265625,1.847476
0.484375,0.265625,1.853305
0.494792,0.265625,1.859134
0.505208,0.265625,1.848971
0.515625,0.265625,1.822817
0.526042,0.265625,1.796663
0.536458,0.265625,1.770509
0.546875,0.265625,1.744355
0.557292,0.265625,1.718200
0.567708,0.265625,1.692046
0.578125,0.265625,1.665892
0.588542,0.265625,1.639738
0.598958,0.265625,1.613584
0.609375,0.265625,1.587429
0.619792,0.265625,1.561275
0.630208,0.265625,1.535121
0.640625,0.265625,1.508967
0.651042,0.265625,1.482813
0.661458,0.265625,1.456658
0.671875,0.265625,1.430504
0.682292,0.265625,1.404350
0.692708,0.265625,1.378196
0.703125,0.265625,1.352042
0.713542,0.265625,1.325887
0.723958,0.265625,1.299733
0.734375,0.265625,1.273579
0.744792,0.265625,1.247425
0.755208,0.265625,1.221271
0.765625,0.265625,1.195116
0.776042,0.265625,1.168962
0.786458,0.265625,1.142808
0.796875,0.265625,1.116654
0.807292,0.265625,1.090500
0.817708,0.265625,1.064345
0.828125,0.265625,1.038191
0.838542,0.265625,1.012037
0.848958,0.265625,0.985883
0.859375,0.265625,0.959729
0.869792,0.265625,0.933574
0.880208,0.265625,0.907420
0.890625,0.265625,0.881266
0.901042,0.265625,0.855112
0.911458,0.265625,0.828958
0.921875,0.265625,0.802803
0.932292,0.265625,0.776649
0.942708,0.265625,0.750495
0.953125,0.265625,0.724341
0.963542,0.265625,0.698187
0.973958,0.265625,0.672032
0.984375,0.265625,0.645878
0.994792,0.265625,0.619724
0.005208,0.276042,-0.347146
0.015625,0.276042,-0.379994
0.026042,0.276042,-0.412841
0.036458,0.276042,-0.445688
0.046875,0.276042,-0.478535
0.057292,0.276042,-0.511382
0.067708,0.276042,-0.544229
0.078125,0.276042,-0.577077
0.088542,0.276042,-0.609924
0.098958,0.276042,-0.642771
0.109375,0.276042,-0.675618
0.119792,0.276042,-0.708465
0.130208,0.276042,-0.634546
0.140625,0.276042,-0.453861
0.151042,0.276042,-0.273176
0.161458,0.276042,-0.092490
0.171875,0.276042,0.088195
0.182292,0.276042,0.268881
0.192708,0.276042,0.449566
0.203125,0.276042,0.630251
0.213542,0.276042,0.810937
0.223958,0.276042,0.991622
0.234375,0.276042,1.172307
0.244792,0.276042,1.352993
0.255208,0.276042,1.453937
0.265625,0.276042,1.475141
0.276042,0.276042,1.496345
0.286458,0.276042,1.517549
0.296875,0.276042,1.538752
0.307292,0.276042,1.559956
0.317708,0.276042,1.592324
0.328125,0.276042,1.635855
0.338542,0.276042,1.679387
0.348958,0.276042,1.722918
0.359375,0.276042,1.766449
0.369792,0.276042,1.809981
0.380208,0.276042,1.834067
0.390625,0.276042,1.838707
0.401042,0.276042,1.843347
0.411458,0.276042,1.847987
0.421875,0.276042,1.852627
0.432292,0.276042,1.857267
0.442708,0.276042,1.861907
0.453125,0.276042,1.866547
0.463542,0.276042,1.871187
0.473958,0.276042,1.875827
0.484375,0.276042,1.880467
0.494792,0.276042,1.885107
0.505208,0.276042,1.875333
0.515625,0.276042,1.851147
0.526042,0.276042,1.826960
0.536458,0.276042,1.802773
0.546875,0.276042,1.778586
0.557292,0.276042,1.754400
0.567708,0.276042,1.730213
0.578125,0.276042,1.706026
0.588542,0.276042,1.681840
0.598958,0.276042,1.657653
0.609375,0.276042,1.633466
0.619792,0.276042,1.609279
0.630208,0.276042,1.585093
0.640625,0.276042,1.560906
0.651042,0.276042,1.536719
0.661458,0.276042,1.512533
0.671875,0.276042,1.488346
0.682292,0.276042,1.464159
0.692708,0.276042,1.439972
0.703125,0.276042,1.415786
0.713542,0.276042,1.391599
0.723958,0.276042,1.367412
0.734375,0.276042,1.343225
0.744792,0.276042,1.319039
0.755208,0.276042,1.294852
0.765625,0.276042,1.270665
0.776042,0.276042,1.246479
0.786458,0.276042,1.222292
0.796875,0.276042,1.198105
0.807292,0.276042,1.173918
0.817708,0.276042,1.149732
0.828125,0.276042,1.125545
0.838542,0.276042,1.101358
0.848958,0.276042,1.077172
0.859375,0.276042,1.052985
0.869792,0.276042,1.028798
0.880208,0.276042,1.004611
0.890625,0.276042,0.980425
0.901042,0.276042,0.956238
0.911458,0.276042,0.932051
0.921875,0.276042,0.907865
0.932292,0.276042,0.883678
0.942708,0.276042,0.859491
0.953125,0.276042,0.835304
0.963542,0.276042,0.811118
0.973958,0.276042,0.786931
0.984375,0.276042,0.762744
0.994792,0.276042,0.738558
0.005208,0.286458,-0.423581
0.015625,0.286458,-0.453463
0.026042,0.286458,-0.483345
0.036458,0.286458,-0.513228
0.046875,0.286458,-0.543110
0.057292,0.286458,-0.572993
0.067708,0.286458,-0.602875
0.078125,0.286458,-0.632758
0.088542,0.286458,-0.662640
0.098958,0.286458,-0.692523
0.109375,0.286458,-0.722405
0.119792,0.286458,-0.752288
0.130208,0.286458,-0.675404
0.140625,0.286458,-0.491754
0.151042,0.286458,-0.308104
0.161458,0.286458,-0.124454
0.171875,0.286458,0.059197
0.182292,0.286458,0.242847
0.192708,0.286458,0.426497
0.203125,0.286458,0.610147
0.213542,0.286458,0.793797
0.223958,0.286458,0.977447
0.234375,0.286458,1.161097
0.244792,0.286458,1.344747
0.255208,0.286458,1.446547
0.265625,0.286458,1.466496
0.276042,0.286458,1.486445
0.286458,0.286458,1.506395
0.296875,0.286458,1.526344
0.307292,0.286458,1.546293
0.317708,0.286458,1.577406
0.328125,0.286458,1.619683
0.338542,0.286458,1.661960
0.348958,0.286458,1.704237
0.359375,0.286458,1.746514
0.369792,0.286458,1.788791
0.380208,0.286458,1.814994
0.390625,0.286458,1.825121
0.401042,0.286458,1.835249
0.411458,0.286458,1.845376
0.421875,0.286458,1.855504
0.432292,0.286458,1.865631
0.442708,0.286458,1.875759
0.453125,0.286458,1.885886
0.463542,0.286458,1.896014
0.473958,0.286458,1.906141
0.484375,0.286458,1.916269
0.494792,0.286458,1.926396
0.505208,0.286458,1.921508
0.515625,0.286458,1.901604
0.526042,0.286458,1.881699
0.536458,0.286458,1.861795
0.546875,0.286458,1.841890
0.557292,0.286458,1.821986
0.567708,0.286458,1.802081
0.578125,0.286458,1.782177
0.588542,0.286458,1.762272
0.598958,0.286458,1.742368
0.609375,0.286458,1.722463
0.619792,0.286458,1.702559
0.630208,0.286458,1.682654
0.640625,0.286458,1.662750
0.651042,0.286458,1.642846
0.661458,0.286458,1.622941
0.671875,0.286458,1.603037
0.682292,0.286458,1.583132
0.692708,0.286458,1.563228
0.703125,0.286458,1.543323
0.713542,0.286458,1.523419
0.723958,0.286458,1.503514
0.734375,0.286458,1.483610
0.744792,0.286458,1.463705
0.755208,0.286458,1.441097
0.765625,0.286458,1.415786
0.776042,0.286458,1.390475
0.786458,0.286458,1.365164
0.796875,0.286458,1.339852
0.807292,0.286458,1.314541
0.817708,0.286458,1.289230
0.828125,0.286458,1.263918
0.838542,0.286458,1.238607
0.848958,0.286458,1.213296
0.859375,0.286458,1.187984
0.869792,0.286458,1.162673
0.880208,0.286458,1.137362
0.890625,0.286458,1.112050
0.901042,0.286458,1.086739
0.911458,0.286458,1.061428
0.921875,0.286458,1.036116
0.932292,0.286458,1.010805
0.942708,0.286458,0.985494
0.953125,0.286458,0.960182
0.963542,0.286458,0.934871
0.973958,0.286458,0.909560
0.984375,0.286458,0.884249
0.994792,0.286458,0.858937
0.005208,0.296875,-3.031280
0.015625,0.296875,-2.840198
0.026042,0.296875,-2.649116
0.036458,0.296875,-2.458034
0.046875,0.296875,-2.266952
0.057292,0.296875,-2.075870
0.067708,0.296875,-1.884788
0.078125,0.296875,-1.693706
0.088542,0.296875,-1.502623
0.098958,0.296875,-1.311541
0.109375,0.296875,-1.120459
0.119792,0.296875,-0.929377
0.130208,0.296875,-0.738295
0.140625,0.296875,-0.547213
0.151042,0.296875,-0.356131
0.161458,0.296875,-0.165049
0.171875,0.296875,0.026033
0.182292,0.296875,0.217116
0.192708,0.296875,0.408198
0.203125,0.296875,0.599280
0.213542,0.296875,0.790362
0.223958,0.296875,0.981444
0.234375,0.296875,1.172526
0.244792,0.296875,1.363608
0.255208,0.296875,1.470295
0.265625,0.296875,1.492587
0.276042,0.296875,1.514879
0.286458,0.296875,1.537170
0.296875,0.296875,1.559462
0.307292,0.296875,1.581754
0.317708,0.296875,1.604045
0.328125,0.296875,1.626337
0.338542,0.296875,1.648629
0.348958,0.296875,1.670920
0.359375,0.296875,1.693212
0.369792,0.296875,1.715504
0.380208,0.296875,1.737795
0.390625,0.296875,1.760087
0.401042,0.296875,1.782379
0.411458,0.296875,1.804670
0.421875,0.296875,1.826962
0.432292,0.296875,1.849254
0.442708,0.296875,1.871545
0.453125,0.296875,1.893837
0.463542,0.296875,1.916129
0.473958,0.296875,1.938420
0.484375,0.296875,1.960712
0.494792,0.296875,1.983004
0.505208,0.296875,1.987496
0.515625,0.296875,1.974188
0.526042,0.296875,1.960881
0.536458,0.296875,1.947573
0.546875,0.296875,1.934266
0.557292,0.296875,1.920958
0.567708,0.296875,1.907651
0.578125,0.296875,1.894344
0.588542,0.296875,1.881036
0.598958,0.296875,1.867729
0.609375,0.296875,1.854421
0.619792,0.296875,1.841114
0.630208,0.296875,1.827806
0.640625,0.296875,1.814499
0.651042,0.296875,1.801192
0.661458,0.296875,1.787884
0.671875,0.296875,1.774577
0.682292,0.296875,1.761269
0.692708,0.296875,1.747962
0.703125,0.296875,1.734654
0.713542,0.296875,1.721347
0.723958,0.296875,1.708040
0.734375,0.296875,1.694732
0.744792,0.296875,1.681425
0.755208,0.296875,1.660007
0.765625,0.296875,1.630479
0.776042,0.296875,1.600951
0.786458,0.296875,1.571423
0.796875,0.296875,1.541895
0.807292,0.296875,1.512367
0.817708,0.296875,1.482839
0.828125,0.296875,1.453311
0.838542,0.296875,1.423783
0.848958,0.296875,1.394255
0.859375,0.296875,1.364727
0.869792,0.296875,1.335199
0.880208,0.296875,1.305671
0.890625,0.296875,1.276143
0.901042,0.296875,1.246615
0.911458,0.296875,1.217087
0.921875,0.296875,1.187559
0.932292,0.296875,1.158031
0.942708,0.296875,1.128503
0.953125,0.296875,1.098975
0.963542,0.296875,1.069447
0.973958,0.296875,1.039919
0.984375,0.296875,1.010391
0.994792,0.296875,0.980863
0.005208,0.307292,-3.031734
0.015625,0.307292,-2.838597
0.026042,0.307292,-2.645459
0.036458,0.307292,-2.452321
0.046875,0.307292,-2.259184
0.057292,0.307292,-2.066046
0.067708,0.307292,-1.872908
0.078125,0.307292,-1.679771
0.088542,0.307292,-1.486633
0.098958,0.307292,-1.293495
0.109375,0.307292,-1.100357
0.119792,0.307292,-0.907220
0.130208,0.307292,-0.714082
0.140625,0.307292,-0.520944
0.151042,0.307292,-0.327807
0.161458,0.307292,-0.134669
0.171875,0.307292,0.058469
0.182292,0.307292,0.251606
0.192708,0.307292,0.444744
0.203125,0.307292,0.637882
0.213542,0.307292,0.831019
0.223958,0.307292,1.024157
0.234375,0.307292,1.217295
0.244792,0.307292,1.410432
0.255208,0.307292,1.523199
0.265625,0.307292,1.555594
0.276042,0.307292,1.587989
0.286458,0.307292,1.620384
0.296875,0.307292,1.652779
0.307292,0.307292,1.685174
0.317708,0.307292,1.717569
0.328125,0.307292,1.749964
0.338542,0.307292,1.782359
0.348958,0.307292,1.814754
0.359375,0.307292,1.847149
0.369792,0.307292,1.879544
0.380208,0.307292,1.902454
0.390625,0.307292,1.915878
0.401042,0.307292,1.929303
0.411458,0.307292,1.942728
0.421875,0.307292,1.956153
0.432292,0.307292,1.969577
0.442708,0.307292,1.983002
0.453125,0.307292,1.996427
0.463542,0.307292,2.009852
0.473958,0.307292,2.023277
0.484375,0.307292,2.036701
0.494792,0.307292,2.050126
0.505208,0.307292,2.048076
0.515625,0.307292,2.030552
0.526042,0.307292,2.013028
0.536458,0.307292,1.995504
0.546875,0.307292,1.977980
0.557292,0.307292,1.960456
0.567708,0.307292,1.942932
0.578125,0.307292,1.925408
0.588542,0.307292,1.907883
0.598958,0.307292,1.890359
0.609375,0.307292,1.872835
0.619792,0.307292,1.855311
0.630208,0.307292,1.837787
0.640625,0.307292,1.820263
0.651042,0.307292,1.802739
0.661458,0.307292,1.785215
0.671875,0.307292,1.767691
0.682292,0.307292,1.750166
0.692708,0.307292,1.732642
0.703125,0.307292,1.715118
0.713542,0.307292,1.697594
0.723958,0.307292,1.680070
0.734375,0.307292,1.662546
0.744792,0.307292,1.645022
0.755208,0.307292,1.624794
0.765625,0.307292,1.601863
0.776042,0.307292,1.578932
0.786458,0.307292,1.556001
0.796875,0.307292,1.533070
0.807292,0.307292,1.510139
0.817708,0.307292,1.487208
0.828125,0.307292,1.464277
0.838542,0.307292,1.441346
0.848958,0.307292,1.418415
0.859375,0.307292,1.395484
0.869792,0.307292,1.372553
0.880208,0.307292,1.349622
0.890625,0.307292,1.326691
0.901042,0.307292,1.303760
0.911458,0.307292,1.280830
0.921875,0.307292,1.257899
0.932292,0.307292,1.234968
0.942708,0.307292,1.212037
0.953125,0.307292,1.189106
0.963542,0.307292,1.166175
0.973958,0.307292,1.143244
0.984375,0.307292,1.120313
0.994792,0.307292,1.097382
0.005208,0.317708,-2.629409
0.015625,0.317708,-2.455092
0.026042,0.317708,-2.280775
0.036458,0.317708,-2.106458
0.046875,0.317708,-1.932141
0.057292,0.317708,-1.757824
0.067708,0.317708,-1.583507
0.078125,0.317708,-1.409191
0.088542,0.317708,-1.234874
0.098958,0.317708,-1.060557
0.109375,0.317708,-0.886240
0.119792,0.317708,-0.711923
0.130208,0.317708,-0.537606
0.140625,0.317708,-0.363289
0.151042,0.317708,-0.188972
0.161458,0.317708,-0.014655
0.171875,0.317708,0.159662
0.182292,0.317708,0.333979
0.192708,0.317708,0.508296
0.203125,0.317708,0.682612
0.213542,0.317708,0.856929
0.223958,0.317708,1.031246
0.234375,0.317708,1.205563
0.244792,0.317708,1.379880
0.255208,0.317708,1.488373
0.265625,0.317708,1.531042
0.276042,0.317708,1.573711
0.286458,0.317708,1.616380
0.296875,0.317708,1.659049
0.307292,0.317708,1.701718
0.317708,0.317708,1.744387
0.328125,0.317708,1.787056
0.338542,0.317708,1.829725
0.348958,0.317708,1.872394
0.359375,0.317708,1.915063
0.369792,0.317708,1.957732
0.380208,0.317708,1.984236
0.390625,0.317708,1.994575
0.401042,0.317708,2.004914
0.411458,0.317708,2.015253
0.421875,0.317708,2.025591
0.432292,0.317708,2.035930
0.442708,0.317708,2.046269
0.453125,0.317708,2.056608
0.463542,0.317708,2.066947
0.473958,0.317708,2.077285
0.484375,0.317708,2.087624
0.494792,0.317708,2.097963
0.505208,0.317708,2.093889
0.515625,0.317708,2.075401
0.526042,0.317708,2.056913
0.536458,0.317708,2.038425
0.546875,0.317708,2.019937
0.557292,0.317708,2.001449
0.567708,0.317708,1.982961
0.578125,0.317708,1.964473
0.588542,0.317708,1.945985
0.598958,0.317708,1.927497
0.609375,0.317708,1.909009
0.619792,0.317708,1.890521
0.630208,0.317708,1.871894
0.640625,0.317708,1.853129
0.651042,0.317708,1.834364
0.661458,0.317708,1.815599
0.671875,0.317708,1.796834
0.682292,0.317708,1.778069
0.692708,0.317708,1.759304
0.703125,0.317708,1.740539
0.713542,0.317708,1.721774
0.723958,0.317708,1.703009
0.734375,0.317708,1.684243
0.744792,0.317708,1.665478
0.755208,0.317708,1.646713
0.765625,0.317708,1.627948
0.776042,0.317708,1.609183
0.786458,0.317708,1.590418
0.796875,0.317708,1.571653
0.807292,0.317708,1.552888
0.817708,0.317708,1.534123
0.828125,0.317708,1.515358
0.838542,0.317708,1.496593
0.848958,0.317708,1.477827
0.859375,0.317708,1.459062
0.869792,0.317708,1.440297
0.880208,0.317708,1.421532
0.890625,0.317708,1.402767
0.901042,0.317708,1.384002
0.911458,0.317708,1.365237
0.921875,0.317708,1.346472
0.932292,0.317708,1.327707
0.942708,0.317708,1.308942
0.953125,0.317708,1.290176
0.963542,0.317708,1.271411
0.973958,0.317708,1.252646
0.984375,0.317708,1.233881
0.994792,0.317708,1.215116
0.005208,0.328125,-1.824305
0.015625,0.328125,-1.689685
0.026042,0.328125,-1.555065
0.036458,0.328125,-1.420445
0.046875,0.328125,-1.285825
0.057292,0.328125,-1.151205
0.067708,0.328125,-1.016586
0.078125,0.328125,-0.881966
0.088542,0.328125,-0.747346
0.098958,0.328125,-0.612726
0.109375,0.328125,-0.478106
0.119792,0.328125,-0.343486
0.130208,0.328125,-0.208866
0.140625,0.328125,-0.074247
0.151042,0.328125,0.060373
0.161458,0.328125,0.194993
0.171875,0.328125,0.329613
0.182292,0.328125,0.464233
0.192708,0.328125,0.598853
0.203125,0.328125,0.733472
0.213542,0.328125,0.868092
0.223958,0.328125,1.002712
0.234375,0.328125,1.137332
0.244792,0.328125,1.271952
0.255208,0.328125,1.365819
0.265625,0.328125,1.418932
0.276042,0.328125,1.472046
0.286458,0.328125,1.525160
0.296875,0.328125,1.578273
0.307292,0.328125,1.631387
0.317708,0.328125,1.684501
0.328125,0.328125,1.737614
0.338542,0.328125,1.790728
0.348958,0.328125,1.843842
0.359375,0.328125,1.896956
0.369792,0.328125,1.950069
0.380208,0.328125,1.983143
0.390625,0.328125,1.996177
0.401042,0.328125,2.009211
0.411458,0.328125,2.022244
0.421875,0.328125,2.035278
0.432292,0.328125,2.048312
0.442708,0.328125,2.061346
0.453125,0.328125,2.074379
0.463542,0.328125,2.087413
0.473958,0.328125,2.100447
0.484375,0.328125,2.113481
0.494792,0.328125,2.126514
0.505208,0.328125,2.124932
0.515625,0.328125,2.108733
0.526042,0.328125,2.092534
0.536458,0.328125,2.076335
0.546875,0.328125,2.060136
0.557292,0.328125,2.043937
0.567708,0.328125,2.027738
0.578125,0.328125,2.011539
0.588542,0.328125,1.995340
0.598958,0.328125,1.979141
0.609375,0.328125,1.962942
0.619792,0.328125,1.946743
0.630208,0.328125,1.930129
0.640625,0.328125,1.913098
0.651042,0.328125,1.896068
0.661458,0.328125,1.879037
0.671875,0.328125,1.862007
0.682292,0.328125,1.844977
0.692708,0.328125,1.827946
0.703125,0.328125,1.810916
0.713542,0.328125,1.793886
0.723958,0.328125,1.776855
0.734375,0.328125,1.759825
0.744792,0.328125,1.742795
0.755208,0.328125,1.725764
0.765625,0.328125,1.708734
0.776042,0.328125,1.691704
0.786458,0.328125,1.674673
0.796875,0.328125,1.657643
0.807292,0.328125,1.640612
0.817708,0.328125,1.623582
0.828125,0.328125,1.606552
0.838542,0.328125,1.589521
0.848958,0.328125,1.572491
0.859375,0.328125,1.555461
0.869792,0.328125,1.538430
0.880208,0.328125,1.521400
0.890625,0.328125,1.504370
0.901042,0.328125,1.487339
0.911458,0.328125,1.470309
0.921875,0.328125,1.453279
0.932292,0.328125,1.436248
0.942708,0.328125,1.419218
0.953125,0.328125,1.402188
0.963542,0.328125,1.385157
0.973958,0.328125,1.368127
0.984375,0.328125,1.351096
0.994792,0.328125,1.334066
0.005208,0.338542,-2.441766
0.015625,0.338542,-2.274809
0.026042,0.338542,-2.107852
0.036458,0.338542,-1.940895
0.046875,0.338542,-1.773938
0.057292,0.338542,-1.606981
0.067708,0.338542,-1.440024
0.078125,0.338542,-1.273067
0.088542,0.338542,-1.106111
0.098958,0.338542,-0.939154
0.109375,0.338542,-0.772197
0.119792,0.338542,-0.605240
0.130208,0.338542,-0.438283
0.140625,0.338542,-0.271326
0.151042,0.338542,-0.104369
0.161458,0.338542,0.062587
0.171875,0.338542,0.229544
0.182292,0.338542,0.396501
0.192708,0.338542,0.563458
0.203125,0.338542,0.730415
0.213542,0.338542,0.897372
0.223958,0.338542,1.064329
0.234375,0.338542,1.231286
0.244792,0.338542,1.398242
0.255208,0.338542,1.502240
0.265625,0.338542,1.543279
0.276042,0.338542,1.584318
0.286458,0.338542,1.625356
0.296875,0.338542,1.666395
0.307292,0.338542,1.707434
0.317708,0.338542,1.748473
0.328125,0.338542,1.789511
0.338542,0.338542,1.830550
0.348958,0.338542,1.871589
0.359375,0.338542,1.912627
0.369792,0.338542,1.953666
0.380208,0.338542,1.982050
0.390625,0.338542,1.997779
0.401042,0.338542,2.013507
0.411458,0.338542,2.029236
0.421875,0.338542,2.044965
0.432292,0.338542,2.060693
0.442708,0.338542,2.076422
0.453125,0.338542,2.092151
0.463542,0.338542,2.107880
0.473958,0.338542,2.123608
0.484375,0.338542,2.139337
0.494792,0.338542,2.155066
0.505208,0.338542,2.155975
0.515625,0.338542,2.142065
0.526042,0.338542,2.128155
0.536458,0.338542,2.114245
0.546875,0.338542,2.100335
0.557292,0.338542,2.086425
0.567708,0.338542,2.072515
0.578125,0.338542,2.058605
0.588542,0.338542,2.044695
0.598958,0.338542,2.030785
0.609375,0.338542,2.016875
0.619792,0.338542,2.002966
0.630208,0.338542,1.988363
0.640625,0.338542,1.973067
0.651042,0.338542,1.957771
0.661458,0.338542,1.942476
0.671875,0.338542,1.927180
0.682292,0.338542,1.911885
0.692708,0.338542,1.896589
0.703125,0.338542,1.881293
0.713542,0.338542,1.865998
0.723958,0.338542,1.850702
0.734375,0.338542,1.835407
0.744792,0.338542,1.820111
0.755208,0.338542,1.804815
0.765625,0.338542,1.789520
0.776042,0.338542,1.774224
0.786458,0.338542,1.758928
0.796875,0.338542,1.743633
0.807292,0.338542,1.728337
0.817708,0.338542,1.713042
0.828125,0.338542,1.697746
0.838542,0.338542,1.682450
0.848958,0.338542,1.667155
0.859375,0.338542,1.651859
0.869792,0.338542,1.636563
0.880208,0.338542,1.621268
0.890625,0.338542,1.605972
0.901042,0.338542,1.590677
0.911458,0.338542,1.575381
0.921875,0.338542,1.560085
0.932292,0.338542,1.544790
0.942708,0.338542,1.529494
0.953125,0.338542,1.514199
0.963542,0.338542,1.498903
0.973958,0.338542,1.483607
0.984375,0.338542,1.468312
0.994792,0.338542,1.453016
0.005208,0.348958,-2.703899
0.015625,0.348958,-2.523240
0.026042,0.348958,-2.342581
0.036458,0.348958,-2.161923
0.046875,0.348958,-1.981264
0.057292,0.348958,-1.800605
0.067708,0.348958,-1.619947
0.078125,0.348958,-1.439288
0.088542,0.348958,-1.258629
0.098958,0.348958,-1.077971
0.109375,0.348958,-0.897312
0.119792,0.348958,-0.716653
0.130208,0.348958,-0.535995
0.140625,0.348958,-0.355336
0.151042,0.348958,-0.174677
0.161458,0.348958,0.005982
0.171875,0.348958,0.186640
0.182292,0.348958,0.367299
0.192708,0.348958,0.547958
0.203125,0.348958,0.728616
0.213542,0.348958,0.909275
0.223958,0.348958,1.089934
0.234375,0.348958,1.270592
0.244792,0.348958,1.451251
0.255208,0.348958,1.559324
0.265625,0.348958,1.594811
0.276042,0.348958,1.630298
0.286458,0.348958,1.665785
0.296875,0.348958,1.701272
0.307292,0.348958,1.736759
0.317708,0.348958,1.772246
0.328125,0.348958,1.807733
0.338542,0.348958,1.843221
0.348958,0.348958,1.878708
0.359375,0.348958,1.914195
0.369792,0.348958,1.949682
0.380208,0.348958,1.979194
0.390625,0.348958,2.002731
0.401042,0.348958,2.026268
0.411458,0.348958,2.049805
